"DateTime","StartTime","StartDate","VO2","SD_VO2","VCO2","SD_VCO2","Deg_C","delta_O2","deltaCO2","deltaH2O","BP","H2O_WVP","CO2","SS4_FR","H2Oml","SD_H2Oml","H2Omg","SD_H2Omg","EE","RQ","animal","Sex","weight","Animal_ID","H2Omg_edit","block","H2O","seconds","time_in_S"
"2021-08-09 09:41:09",09:41:09,2021-08-09,0.2622855,0.01393096,0.2482322,0.01674987,32.48797,0.0001421022,0.0001360119,0.00297349,102.0502,0.9002411,0.06391708,1841.249,5.458943,0.5591701,0.4383532,0.04490136,0.078492718122,0.946419836399648,0,"F",NA,"1108",0.4383532,"cages09Aug","yes",34869,34869
"2021-08-09 09:53:09",09:53:09,2021-08-09,0.1526779,0.02799901,0.1622245,0.009984197,32.52298,8.473421e-05,8.887256e-05,0.002798803,102.0489,0.8952234,0.05702649,1841.567,5.13962,0.1787862,0.4127115,0.01435654,0.046867434054,1.06252771357217,0,"F",NA,"1108",0.4127115,"cages09Aug","yes",35589,35589
"2021-08-09 10:01:09",10:01:09,2021-08-09,0.1729525,0.0148182,0.1603815,0.00736367,32.5357,9.329319e-05,8.784232e-05,0.002815973,102.0529,0.882038,0.05604304,1841.633,5.171351,0.04875625,0.4152595,0.003915129,0.05153926449,0.927315303334731,0,"F",NA,"1108",0.4152595,"cages09Aug","yes",36069,36069
"2021-08-09 10:37:09",10:37:09,2021-08-09,0.1863318,0.02293244,0.1854842,0.009473926,32.5109,0.0001019848,0.0001016196,0.002560247,102.0109,0.8538794,0.05678918,1840.679,4.700445,0.2094741,0.3774458,0.01682077,0.05636874894,0.995451125358098,0,"F",NA,"1108",0.3774458,"cages09Aug","yes",38229,38229
"2021-08-09 10:53:09",10:53:09,2021-08-09,0.1251256,0.01674475,0.1517502,0.008510111,32.42799,7.165621e-05,8.3198e-05,0.002468911,102.0049,0.8473209,0.05471816,1839.381,4.530002,0.05290587,0.3637592,0.00424835,0.039657342648,1.21278299564597,0,"F",NA,"1108",0.3637592,"cages09Aug","yes",39189,39189
"2021-08-09 11:33:09",11:33:09,2021-08-09,0.1035589,0.01359645,0.1460847,0.007125509,32.45103,6.157458e-05,7.998288e-05,0.002215562,102.0287,0.8073621,0.05477449,1841.225,4.070208,0.03892207,0.3268377,0.003125443,0.034181718186,1.41064360475053,0,"F",NA,"1108",0.3268377,"cages09Aug","yes",41589,41589
"2021-08-09 11:57:09",11:57:09,2021-08-09,0.5201087,0.089397,0.4455299,0.06113723,32.44403,0.0002758468,0.0002436134,0.002414136,101.9948,0.8321815,0.07132202,1843.583,4.439888,0.0656574,0.3565231,0.005272291,0.152550267366,0.856609204960425,0,"F",NA,"1108",0.3565231,"cages09Aug","yes",43029,43029
"2021-08-09 12:21:09",12:21:09,2021-08-09,0.1604618,0.01732931,0.1505126,0.009787304,32.4546,8.691078e-05,8.259167e-05,0.002203642,101.9869,0.8039904,0.05528175,1836.807,4.038703,0.0396724,0.3243079,0.003185699,0.047930813364,0.937996457723895,0,"F",NA,"1108",0.3243079,"cages09Aug","yes",44469,44469
"2021-08-09 12:53:09",12:53:09,2021-08-09,0.1778798,0.02030577,0.1801271,0.01075853,32.46375,9.75122e-05,9.849147e-05,0.00211211,101.9923,0.7850377,0.05635133,1843.143,3.884635,0.04356943,0.3119362,0.003498632,0.054014691864,1.01263381227098,0,"F",NA,"1108",0.3119362,"cages09Aug","yes",46389,46389
"2021-08-09 13:11:10",13:11:10,2021-08-09,0.2622855,0.01393096,0.2482322,0.01674987,32.48797,0.0001421022,0.0001360119,0.00297349,102.0502,0.9002411,0.06391708,1841.249,5.458943,0.5591701,0.4383532,0.04490136,0.078492718122,0.946419836399648,0,"F",NA,"1108",0.4383532,"cages09Aug","yes",47470,47470
"2021-08-09 13:23:10",13:23:10,2021-08-09,0.1526779,0.02799901,0.1622245,0.009984188,32.52298,8.473421e-05,8.887256e-05,0.002798802,102.0489,0.8952234,0.05702649,1841.567,5.139619,0.1787864,0.4127115,0.01435656,0.046867434054,1.06252771357217,0,"F",NA,"1108",0.4127115,"cages09Aug","yes",48190,48190
"2021-08-09 13:31:10",13:31:10,2021-08-09,0.1729537,0.01481894,0.1603815,0.007363684,32.5357,9.329369e-05,8.784231e-05,0.002815973,102.0529,0.882038,0.05604304,1841.633,5.171351,0.04875627,0.4152595,0.003915131,0.051539548242,0.927308869367929,0,"F",NA,"1108",0.4152595,"cages09Aug","yes",48670,48670
"2021-08-09 14:07:10",14:07:10,2021-08-09,0.1863318,0.02293244,0.1854842,0.009473926,32.5109,0.0001019848,0.0001016196,0.002560247,102.0109,0.8538794,0.05678918,1840.679,4.700445,0.2094743,0.3774458,0.01682079,0.05636874894,0.995451125358098,0,"F",NA,"1108",0.3774458,"cages09Aug","yes",50830,50830
"2021-08-09 14:23:10",14:23:10,2021-08-09,0.1251256,0.01674475,0.1517502,0.008510108,32.42799,7.165621e-05,8.3198e-05,0.002468911,102.0049,0.8473209,0.05471816,1839.381,4.530002,0.05290587,0.3637592,0.00424835,0.039657342648,1.21278299564597,0,"F",NA,"1108",0.3637592,"cages09Aug","yes",51790,51790
"2021-08-09 15:03:10",15:03:10,2021-08-09,0.1035812,0.01359045,0.1460847,0.007125518,32.45103,6.158427e-05,7.998288e-05,0.002215562,102.0287,0.8073621,0.05477449,1841.225,4.070208,0.03892196,0.3268377,0.003125434,0.034186991244,1.41033990724185,0,"F",NA,"1108",0.3268377,"cages09Aug","yes",54190,54190
"2021-08-09 15:27:10",15:27:10,2021-08-09,0.5201086,0.08939701,0.44553,0.06113725,32.44403,0.0002758468,0.0002436135,0.002414136,101.9948,0.8321815,0.07132202,1843.583,4.439888,0.06565795,0.356523,0.005272335,0.152550250356,0.856609561926105,0,"F",NA,"1108",0.356523,"cages09Aug","yes",55630,55630
"2021-08-09 15:51:10",15:51:10,2021-08-09,0.1604618,0.01732932,0.1505126,0.009787332,32.4546,8.691078e-05,8.259167e-05,0.002203641,101.9869,0.8039904,0.05528175,1836.807,4.038702,0.03967225,0.3243078,0.003185686,0.047930813364,0.937996457723895,0,"F",NA,"1108",0.3243078,"cages09Aug","yes",57070,57070
"2021-08-09 16:23:10",16:23:10,2021-08-09,0.1771797,0.02028537,0.16813,0.009962526,32.46375,9.583483e-05,9.192798e-05,0.00206685,101.9923,0.7850377,0.05635133,1843.143,3.801581,0.03151503,0.3052669,0.002530664,0.053053018662,0.948923606936912,0,"F",NA,"1108",0.3052669,"cages09Aug","yes",58990,58990
"2021-08-09 16:41:11",16:41:11,2021-08-09,0.2078711,0.01273948,0.1948003,0.01086149,32.36044,0.0001123995,0.0001067383,0.002079096,101.9785,0.8009129,0.06317225,1839.423,3.816292,0.05710509,0.3064482,0.004585543,0.062080148214,0.937120648324851,0,"F",NA,"1108",0.3064482,"cages09Aug","yes",60071,60071
"2021-08-09 16:53:11",16:53:11,2021-08-09,0.1548484,0.01985363,0.1486435,0.007487061,32.39472,8.416151e-05,8.14723e-05,0.002007645,101.9764,0.7872061,0.05673026,1838.611,3.683775,0.06368966,0.2958072,0.005114281,0.046479435324,0.95992919526453,0,"F",NA,"1108",0.2958072,"cages09Aug","yes",60791,60791
"2021-08-09 17:01:11",17:01:11,2021-08-09,0.4240058,0.06691238,0.3719833,0.05435093,32.431,0.0002261226,0.0002035914,0.002032777,101.9864,0.7838594,0.06801631,1841.225,3.735112,0.06190526,0.2999295,0.004970993,0.124945223256,0.877307102874536,0,"F",NA,"1108",0.2999295,"cages09Aug","yes",61271,61271
"2021-08-09 17:37:11",17:37:11,2021-08-09,0.1936551,0.01868248,0.1660415,0.01106196,32.477,0.000102782,9.083498e-05,0.001900731,101.9704,0.7663798,0.05618656,1841.647,3.493784,0.05249023,0.2805509,0.004214967,0.056810198886,0.857408351238878,0,"F",NA,"1108",0.2805509,"cages09Aug","yes",63431,63431
"2021-08-09 17:53:11",17:53:11,2021-08-09,0.1602122,0.03149639,0.1662909,0.008091717,32.36607,8.838376e-05,9.10191e-05,0.00187719,101.9771,0.7633398,0.05654716,1840.797,3.449038,0.1603888,0.2769578,0.01287922,0.048918840936,1.03794155501266,0,"F",NA,"1108",0.2769578,"cages09Aug","yes",64391,64391
"2021-08-09 18:33:11",18:33:11,2021-08-09,0.2008823,0.01903855,0.198927,0.009823591,32.47263,0.000109978,0.0001091375,0.001979437,101.949,0.7705966,0.05833737,1836.63,3.628256,0.03060287,0.2913489,0.002457414,0.060701424378,0.990266439601697,0,"F",NA,"1108",0.2913489,"cages09Aug","yes",66791,66791
"2021-08-09 18:57:11",18:57:11,2021-08-09,0.173627,0.01775602,0.1879506,0.01072602,32.49062,9.670258e-05,0.0001029017,0.001801521,101.9547,0.7531015,0.05796843,1840.142,3.30905,0.02117012,0.2657167,0.001699961,0.053528242236,1.08249638593076,0,"F",NA,"1108",0.2657167,"cages09Aug","yes",68231,68231
"2021-08-09 19:21:11",19:21:11,2021-08-09,0.2055327,0.02020415,0.1903944,0.01014367,32.49187,0.0001108209,0.0001042624,0.001781222,101.9505,0.7483927,0.05861311,1839.559,3.270759,0.02321009,0.262642,0.001863771,0.061234834626,0.926346026690643,0,"F",NA,"1108",0.262642,"cages09Aug","yes",69671,69671
"2021-08-09 19:53:11",19:53:11,2021-08-09,0.3038574,0.01668156,0.3256726,0.009915313,32.44132,0.0001688473,0.000178292,0.001764736,101.9618,0.7483722,0.06584332,1840.198,3.241663,0.04096983,0.2603056,0.003289876,0.09346175454,1.07179420346518,0,"F",NA,"1108",0.2603056,"cages09Aug","yes",71591,71591
"2021-08-09 20:11:12",20:11:12,2021-08-09,0.2086438,0.02371742,0.1964074,0.01091462,32.3981,0.0001127767,0.0001074777,0.001723675,101.967,0.742656,0.05911028,1840.774,3.167461,0.1348949,0.2543471,0.01083206,0.062369508012,0.941352678584267,0,"F",NA,"1108",0.2543471,"cages09Aug","yes",72672,72672
"2021-08-09 20:23:12",20:23:12,2021-08-09,0.1793755,0.01442559,0.1684764,0.009690495,32.4357,9.694174e-05,9.222463e-05,0.001695155,101.9796,0.744467,0.05757878,1840.198,3.114064,0.1175758,0.2500593,0.009441339,0.053595224634,0.93923863626861,0,"F",NA,"1108",0.2500593,"cages09Aug","yes",73392,73392
"2021-08-09 20:31:12",20:31:12,2021-08-09,0.2072126,0.01924488,0.2254406,0.01097609,32.44764,0.0001155009,0.0001233889,0.001873759,101.9843,0.7549128,0.06070204,1840.721,3.442728,0.1624348,0.276451,0.01304352,0.063957729612,1.08796762359046,0,"F",NA,"1108",0.276451,"cages09Aug","yes",73872,73872
"2021-08-09 21:07:12",21:07:12,2021-08-09,0.4855174,0.03174171,0.4946637,0.0266269,32.48057,0.0002664755,0.0002704252,0.001845771,102.0097,0.7550217,0.07575127,1842.881,3.395171,0.09828224,0.2726322,0.007892065,0.147631327536,1.01883825378864,0,"F",NA,"1108",0.2726322,"cages09Aug","yes",76032,76032
"2021-08-09 21:23:12",21:23:12,2021-08-09,0.302585,0.01902087,0.3239488,0.01140481,32.41105,0.0001677918,0.0001770237,0.001832974,102.0148,0.7529761,0.06719929,1843.632,3.373112,0.02508646,0.2708609,0.002014439,0.093046491468,1.07060429300858,0,"F",NA,"1108",0.2708609,"cages09Aug","yes",76992,76992
"2021-08-09 22:03:12",22:03:12,2021-08-09,0.4471649,0.0158462,0.416028,0.01329805,26.23415,0.000240465,0.0002270176,0.0007415731,102.0328,0.7702665,0.07545114,1846.423,1.368238,0.01976887,0.1098695,0.001587441,0.133344230334,0.930368193031251,0,"F",NA,"1108",0.1098695,"cages09Aug","yes",79392,79392
"2021-08-09 22:27:12",22:27:12,2021-08-09,0.5182695,0.01877858,0.4781217,0.01114261,22.90912,0.0002783418,0.0002610117,3.173604e-05,102.0358,0.7668705,0.07908691,1845.616,0.05855626,0.02385765,0.004702068,0.001915769,0.154278161982,0.922534897384469,0,"F",NA,"1108",0.004702068,"cages09Aug","yes",80832,80832
"2021-08-09 22:51:12",22:51:12,2021-08-09,0.4061892,0.02217679,0.3570654,0.0145326,21.57294,0.0002158538,0.0001946761,-1.829344e-05,102.0508,0.7544488,0.07246,1847.657,-0.03380167,0.01562008,-0.002714274,0.001254292,0.119742358176,0.879061777122582,0,"F",NA,"1108",-0.002714274,"cages09Aug","yes",82272,82272
"2021-08-09 23:23:12",23:23:12,2021-08-09,0.5923548,0.02465448,0.4988902,0.01299632,20.78855,0.0003117499,0.0002715222,0.0002076269,102.0333,0.7320592,0.08062261,1850.489,0.3841178,0.02028945,0.03084466,0.001629243,0.17317456968,0.842215172393302,0,"F",NA,"1108",0.03084466,"cages09Aug","yes",84192,84192
"2021-08-09 23:41:13",23:41:13,2021-08-09,0.7207606,0.03264369,0.5920153,0.01594911,21.42538,0.0003779074,0.0003224373,0.0003499019,102.0132,0.73828,0.08583004,1849.264,0.6468576,0.02919706,0.05194266,0.002344524,0.209717186784,0.821375779974655,0,"F",NA,"1108",0.05194266,"cages09Aug","yes",85273,85273
"2021-08-09 23:53:13",23:53:13,2021-08-09,0.7202969,0.06560652,0.6277251,0.03981665,21.34825,0.0003819687,0.0003420741,0.0004285081,102.0153,0.7487184,0.08759445,1848.543,0.7917752,0.0281822,0.06357954,0.00226303,0.21197724261,0.871481051771846,0,"F",NA,"1108",0.06357954,"cages09Aug","yes",85993,85993
"2021-08-10 00:01:13",00:01:13,2021-08-10,0.5721405,0.02307674,0.476271,0.0143508,21.36927,0.0003009145,0.0002595949,0.0004258032,102.0151,0.7472248,0.07925451,1848.066,0.7865501,0.03440253,0.06315997,0.002762522,0.16689368619,0.832437137381465,0,"F",NA,"1108",0.06315997,"cages09Aug","yes",73,73
"2021-08-10 00:37:13",00:37:13,2021-08-10,0.453578,0.01650206,0.375998,0.009075166,21.36469,0.0002382634,0.0002048349,0.0003808141,101.9815,0.7418677,0.07377154,1848.89,0.7038054,0.03185634,0.05651557,0.002558065,0.13220428116,0.828959958375406,0,"F",NA,"1108",0.05651557,"cages09Aug","yes",2233,2233
"2021-08-10 00:53:13",00:53:13,2021-08-10,0.7678455,0.03330154,0.7058067,0.01485616,21.39657,0.0004111265,0.000384405,0.0004525353,102.0052,0.7478018,0.09141,1849.581,0.83661,0.02221294,0.06717978,0.001783699,0.228402079542,0.919204058628982,0,"F",NA,"1108",0.06717978,"cages09Aug","yes",3193,3193
"2021-08-10 01:33:13",01:33:13,2021-08-10,0.5874328,0.02469164,0.5042312,0.01360288,21.3373,0.0003103425,0.0002745198,0.0004579542,101.9785,0.7453035,0.08050607,1850.186,0.846908,0.01632195,0.06800672,0.001310653,0.17236514232,0.858364054577817,0,"F",NA,"1108",0.06800672,"cages09Aug","yes",5593,5593
"2021-08-10 01:57:13",01:57:13,2021-08-10,0.5164348,0.02746815,0.4680492,0.03328576,21.3193,0.0002759591,0.0002551034,0.0007250278,101.9674,0.7726123,0.07854899,1848.727,1.339407,0.02481513,0.1075544,0.001992655,0.15317591772,0.906308405243024,0,"F",NA,"1108",0.1075544,"cages09Aug","yes",7033,7033
"2021-08-10 02:21:13",02:21:13,2021-08-10,0.5122116,0.01590708,0.4424975,0.01399212,21.20072,0.000271597,0.0002415123,0.0007701514,101.9733,0.7708722,0.07764368,1846.087,1.42067,0.01972092,0.1140798,0.00158359,0.150481689036,0.863895897711024,0,"F",NA,"1108",0.1140798,"cages09Aug","yes",8473,8473
"2021-08-10 02:53:13",02:53:13,2021-08-10,0.479437,0.02210533,0.4490286,0.01199317,21.18477,0.0002580836,0.0002449689,0.0006864761,101.9372,0.7646873,0.07871817,1846.773,1.266874,0.02202818,0.10173,0.001768862,0.143165210916,0.936574774162194,0,"F",NA,"1108",0.10173,"cages09Aug","yes",10393,10393
"2021-08-10 03:11:14",03:11:14,2021-08-10,0.5247563,0.02595706,0.4834892,0.01501047,21.27982,0.000281622,0.0002638168,0.0007510165,101.9215,0.7673774,0.08037947,1846.519,1.385706,0.03148067,0.1112722,0.002527897,0.15616821801,0.92135949582692,0,"F",NA,"1108",0.1112722,"cages09Aug","yes",11474,11474
"2021-08-10 03:23:14",03:23:14,2021-08-10,0.7941515,0.08524317,0.6227701,0.0820108,21.26612,0.0004141433,0.0003400982,0.0007920135,101.9181,0.7745618,0.08816414,1844.835,1.45995,0.08893084,0.117234,0.007141147,0.229112087526,0.784195584847476,0,"F",NA,"1108",0.117234,"cages09Aug","yes",12194,12194
"2021-08-10 03:31:14",03:31:14,2021-08-10,0.8806959,0.06994243,0.7495627,0.06140873,21.261,0.0004657909,0.0004091762,0.0009570991,101.9219,0.7899432,0.09530688,1846.164,1.765252,0.02495953,0.1417497,0.002004249,0.257990333286,0.851102747270653,0,"F",NA,"1108",0.1417497,"cages09Aug","yes",12674,12674
"2021-08-10 04:07:14",04:07:14,2021-08-10,0.5620267,0.03340517,0.4793455,0.00757003,21.30652,0.0002976524,0.0002619216,0.0008605612,101.9208,0.7851745,0.08093216,1844.183,1.585659,0.03911616,0.1273284,0.003141027,0.164706200862,0.852887416202824,0,"F",NA,"1108",0.1273284,"cages09Aug","yes",14834,14834
"2021-08-10 04:23:14",04:23:14,2021-08-10,0.4628603,0.02663023,0.4120085,0.01402212,21.37008,0.00024692,0.0002249521,0.0008572016,101.9091,0.7827939,0.07762437,1845.607,1.580663,0.04420012,0.1269273,0.00354927,0.136788830598,0.890135749382697,0,"F",NA,"1108",0.1269273,"cages09Aug","yes",15794,15794
"2021-08-10 05:03:14",05:03:14,2021-08-10,0.6850361,0.02520277,0.5929226,0.02119477,21.38894,0.0003636658,0.0003238716,0.0009569784,101.887,0.7956432,0.08754716,1845.079,1.764014,0.04273019,0.1416503,0.003431234,0.201329979942,0.865534823639221,0,"F",NA,"1108",0.1416503,"cages09Aug","yes",18194,18194
"2021-08-10 05:27:14",05:27:14,2021-08-10,0.6681755,0.04595172,0.596005,0.04973517,21.37562,0.000357421,0.0003261836,0.0009819182,101.8884,0.8006248,0.08791228,1841.66,1.806579,0.0217321,0.1450683,0.001745089,0.19754767053,0.891988706559878,0,"F",NA,"1108",0.1450683,"cages09Aug","yes",19634,19634
"2021-08-10 05:51:14",05:51:14,2021-08-10,0.7107395,0.04934877,0.5982954,0.02851468,21.41132,0.000375708,0.0003271038,0.0009991301,101.8982,0.7993716,0.08811978,1843.398,1.839952,0.02310614,0.1477482,0.001855423,0.207764344914,0.841792808757639,0,"F",NA,"1108",0.1477482,"cages09Aug","yes",21074,21074
"2021-08-10 06:23:14",06:23:14,2021-08-10,0.4595914,0.01645153,0.4060326,0.01491721,21.44518,0.0002448075,0.0002216775,0.000979743,101.9076,0.7982745,0.07727652,1845.955,1.806786,0.02146255,0.1450849,0.001723444,0.13561930578,0.883464311995394,0,"F",NA,"1108",0.1450849,"cages09Aug","yes",22994,22994
"2021-08-10 06:41:15",06:41:15,2021-08-10,0.4239626,0.02643959,0.3763365,0.01467733,21.45948,0.0002265324,0.0002059138,0.0009636679,101.9037,0.7969495,0.07519462,1841.948,1.77331,0.01655705,0.1423968,0.001329532,0.125223886536,0.887664383603648,0,"F",NA,"1108",0.1423968,"cages09Aug","yes",24075,24075
"2021-08-10 06:53:15",06:53:15,2021-08-10,0.2814845,0.01924219,0.2300843,0.00911625,21.35938,0.0001478026,0.0001256053,0.0009016379,101.9016,0.7922374,0.06712549,1845.976,1.662902,0.02237088,0.133531,0.001796384,0.081828219018,0.817395984503587,0,"F",NA,"1108",0.133531,"cages09Aug","yes",24795,24795
"2021-08-10 07:01:15",07:01:15,2021-08-10,0.3021647,0.01428063,0.2677591,0.01232841,21.45592,0.0001610326,0.0001461822,0.0009390335,101.8985,0.7940193,0.06876602,1846.009,1.731837,0.02739249,0.1390665,0.002199617,0.089218358838,0.886136269392156,0,"F",NA,"1108",0.1390665,"cages09Aug","yes",25275,25275
"2021-08-10 07:37:15",07:37:15,2021-08-10,0.7616791,0.02816522,0.655885,0.01995995,21.79668,0.0004031971,0.0003575831,0.0009646004,101.9202,0.8014768,0.08878434,1848.635,1.781459,0.02528463,0.1430512,0.002030356,0.223631168586,0.861104105390315,0,"F",NA,"1108",0.1430512,"cages09Aug","yes",27435,27435
"2021-08-10 07:53:15",07:53:15,2021-08-10,0.3987654,0.01486676,0.3436894,0.01360006,22.921,0.0002116323,0.0001878242,0.001054274,101.8981,0.8096554,0.07126332,1844.353,1.942367,0.02589338,0.155972,0.002079238,0.117099295068,0.861883704052558,0,"F",NA,"1108",0.155972,"cages09Aug","yes",28395,28395
"2021-08-10 08:33:15",08:33:15,2021-08-10,0.5620383,0.0974976,0.4795489,0.07966091,25.38885,0.0002982656,0.0002625553,0.001295888,101.9146,0.8410912,0.07653786,1841.439,2.383162,0.03233759,0.1913679,0.002596709,0.164722441422,0.853231710365646,0,"F",NA,"1108",0.1913679,"cages09Aug","yes",30795,30795
"2021-08-10 08:57:15",08:57:15,2021-08-10,0.3181497,0.02408968,0.2976896,0.01045161,26.8865,0.0001719112,0.0001630497,0.001461765,101.9136,0.8571889,0.06653101,1841.214,2.687461,0.02803142,0.2158031,0.00225092,0.094984359918,0.9356903369703,0,"F",NA,"1108",0.2158031,"cages09Aug","yes",32235,32235
"2021-08-10 09:21:15",09:21:15,2021-08-10,0.3081115,0.01596193,0.2989643,0.008947954,28.36142,0.0001675124,0.0001635585,0.001815546,101.9235,0.8786013,0.06622483,1843.758,3.341333,0.0510437,0.2683091,0.004098808,0.092695316238,0.970312046126159,0,"F",NA,"1108",0.2683091,"cages09Aug","yes",33675,33675
"2021-08-10 09:53:15",09:53:15,2021-08-10,0.1811212,0.01624665,0.2153878,0.009659608,30.44445,0.0001031811,0.0001180306,0.002207072,101.909,0.8976185,0.06116549,1841.203,4.054656,0.03283827,0.3255889,0.002636919,0.05712105336,1.18919154687579,0,"F",NA,"1108",0.3255889,"cages09Aug","yes",35595,35595
"2021-08-10 10:11:16",10:11:16,2021-08-10,0.2245459,0.0207181,0.215806,0.008674317,31.63782,0.0001220897,0.0001183019,0.002531025,101.9119,0.9082492,0.06105438,1840.589,4.646882,0.2513162,0.3731446,0.0201807,0.067417009674,0.961077445635837,0,"F",NA,"1108",0.3731446,"cages09Aug","yes",36676,36676
"2021-08-10 10:23:16",10:23:16,2021-08-10,0.1914411,0.01137054,0.200209,0.00959533,32.29067,0.0001058387,0.0001096347,0.002706699,101.9134,0.9154969,0.06016782,1842.758,4.974183,0.07957843,0.3994269,0.006390147,0.058554031746,1.0457994652141,0,"F",NA,"1108",0.3994269,"cages09Aug","yes",37396,37396
"2021-08-10 11:07:16",11:07:16,2021-08-10,0.1390177,0.01570094,0.1780102,0.01320999,32.57038,8.059889e-05,9.748078e-05,0.002924305,101.9115,0.8895076,0.05913784,1842.388,5.371796,0.05375081,0.4313553,0.004316191,0.044684882214,1.28048586618826,0,"F",NA,"1108",0.4313553,"cages09Aug","yes",40036,40036
"2021-08-10 11:23:16",11:23:16,2021-08-10,0.2162891,0.02212282,0.2105082,0.01081748,32.53492,0.0001179005,0.0001153992,0.002895731,101.9091,0.8820094,0.0609859,1840.083,5.312901,0.06448291,0.426626,0.005177973,0.065113044738,0.973272347057711,0,"F",NA,"1108",0.426626,"cages09Aug","yes",40996,40996
"2021-08-10 12:03:16",12:03:16,2021-08-10,0.4387897,0.08538175,0.4063407,0.05944158,32.4094,0.0002370228,0.0002229355,0.002734898,101.8713,0.8531803,0.07450879,1838.029,5.013084,0.2320896,0.4025507,0.01863679,0.130720981314,0.926048856661859,0,"F",NA,"1108",0.4025507,"cages09Aug","yes",43396,43396
"2021-08-10 12:27:16",12:27:16,2021-08-10,0.1968678,0.01874472,0.175979,0.009951256,32.53913,0.0001057014,9.662328e-05,0.002444742,101.8361,0.8227367,0.0586452,1836.025,4.477893,0.4834594,0.3595749,0.03882179,0.058229326428,0.893894278292336,0,"F",NA,"1108",0.3595749,"cages09Aug","yes",44836,44836
"2021-08-10 12:51:16",12:51:16,2021-08-10,0.1826431,0.01426514,0.1770846,0.009631993,32.42104,9.968504e-05,9.727477e-05,0.002330495,101.8034,0.8120334,0.05764938,1835.11,4.266668,0.03304053,0.3426134,0.002653152,0.054939121482,0.969566329086618,0,"F",NA,"1108",0.3426134,"cages09Aug","yes",46276,46276
"2021-08-10 13:23:16",13:23:16,2021-08-10,0.1719163,0.017381,0.1690918,0.01026563,32.51087,9.432658e-05,9.309361e-05,0.002176566,101.7593,0.7956822,0.05672082,1830.65,3.97588,0.1486554,0.3192632,0.01193703,0.051872260146,0.983570493315643,0,"F",NA,"1108",0.3192632,"cages09Aug","yes",48196,48196
"2021-08-10 13:41:17",13:41:17,2021-08-10,0.1529637,0.01077259,0.1598267,0.009565174,32.53825,8.498281e-05,8.796735e-05,0.002067778,101.7434,0.7801177,0.05614387,1831.046,3.778268,0.02957314,0.3033949,0.002374722,0.046775896314,1.04486685403138,0,"F",NA,"1108",0.3033949,"cages09Aug","yes",49277,49277
"2021-08-10 13:53:17",13:53:17,2021-08-10,0.1504001,0.01664805,0.1621091,0.00921482,32.46027,8.406689e-05,8.915793e-05,0.002030814,101.7049,0.7777914,0.0562608,1832.276,3.713396,0.02263591,0.2981857,0.001817665,0.046321167522,1.0778523418535,0,"F",NA,"1108",0.2981857,"cages09Aug","yes",49997,49997
"2021-08-10 14:01:17",14:01:17,2021-08-10,0.1546237,0.01989341,0.1621293,0.01008422,32.50029,8.594617e-05,8.921747e-05,0.0020163,101.7057,0.7815168,0.05628457,1831.362,3.685086,0.03676883,0.2959124,0.002952541,0.04732122045,1.04854107100011,0,"F",NA,"1108",0.2959124,"cages09Aug","yes",50477,50477
"2021-08-10 14:37:17",14:37:17,2021-08-10,0.1376637,0.02909102,0.1629294,0.009609715,32.45642,7.86307e-05,8.961665e-05,0.001916697,101.6945,0.7646089,0.05632098,1831.971,3.504551,0.02739733,0.2814155,0.002200005,0.043363953486,1.18353204221592,0,"F",NA,"1108",0.2814155,"cages09Aug","yes",52637,52637
"2021-08-10 14:53:17",14:53:17,2021-08-10,0.3184764,0.01695482,0.3001503,0.01437689,32.5005,0.0001731418,0.0001651645,0.001962204,101.66,0.7714157,0.06373627,1831.029,3.585705,0.05063726,0.2879321,0.004066173,0.095224903452,0.942456960704153,0,"F",NA,"1108",0.2879321,"cages09Aug","yes",53597,53597
"2021-08-10 15:33:17",15:33:17,2021-08-10,0.266791,0.01534516,0.2425787,0.008936438,32.47504,0.0001440903,0.0001335509,0.002011737,101.5988,0.7807873,0.06062339,1830.416,3.674835,0.04298213,0.2950892,0.003451463,0.079182922392,0.909246188964395,0,"F",NA,"1108",0.2950892,"cages09Aug","yes",55997,55997
"2021-08-10 15:57:17",15:57:17,2021-08-10,0.1733689,0.02067876,0.1841855,0.01097005,32.40772,9.686922e-05,0.0001015841,0.001897557,101.5867,0.7632068,0.05707235,1826.922,3.460062,0.03107218,0.277843,0.002495095,0.053217359874,1.06239065945507,0,"F",NA,"1108",0.277843,"cages09Aug","yes",57437,57437
"2021-08-10 16:21:17",16:21:17,2021-08-10,0.1596616,0.01426194,0.1671371,0.009528305,32.46188,8.882582e-05,9.208322e-05,0.001836328,101.6037,0.7519617,0.05632823,1828.626,3.351748,0.02539158,0.2691454,0.002038944,0.048844799892,1.04682090120605,0,"F",NA,"1108",0.2691454,"cages09Aug","yes",58877,58877
"2021-08-10 16:53:17",16:53:17,2021-08-10,0.1780305,0.01931802,0.1724951,0.01302609,32.38835,9.757727e-05,9.515743e-05,0.001894197,101.5978,0.7564597,0.05852707,1826.298,3.45276,0.04055692,0.2772566,0.003256721,0.053543866866,0.968907574825662,0,"F",NA,"1108",0.2772566,"cages09Aug","yes",60797,60797
