StartTime,StartDate,Animal,VO2,SD_VO2,VCO2,SD_VCO2,Deg_C,delta_O2,deltaCO2,deltaH2O,BP,H2O_WVP,CO2,SS4_FR,H2Oml,SD_H2Oml,H2Omg,SD_H2Omg
08:29:37,9/13/2021,5.833333E-02,0.2418015,0.0225733,0.2945457,0.0195521,32.42802,1.409727E-04,1.642302E-04,4.187684E-03,101.1527,1.036174,6.648489E-02,1812.275,7.557293,4.718298E-02,6.272553,3.916198E-02
08:41:37,9/13/2021,5.833333E-02,0.1859338,2.383022E-02,0.2124583,1.378002E-02,32.53515,1.066526E-04,1.183419E-04,3.950246E-03,101.1388,1.009535,6.093845E-02,1813.475,7.135226,7.949247E-02,5.922238,6.597874E-02
08:49:37,9/13/2021,5.833333E-02,0.2033132,2.253668E-02,0.2512387,1.181466E-02,32.41309,1.189172E-04,1.400364E-04,3.808269E-03,101.139,0.9944512,6.241558E-02,1812.038,6.874305,0.123252,5.705673,0.1022992
09:25:37,9/13/2021,5.833333E-02,0.2064227,2.478378E-02,0.2854374,1.701364E-02,32.36965,1.241709E-04,1.58974E-04,3.579411E-03,101.1211,0.9651389,0.0639911,1812.992,6.466096,4.904272E-02,5.36686,4.070551E-02
09:41:37,9/13/2021,5.833333E-02,0.2174933,4.966792E-02,0.3112296,2.777349E-02,32.44408,1.320369E-04,1.733328E-04,3.48757E-03,101.1255,0.9528832,0.0655937,1812.82,6.300267,0.2502308,5.229221,0.2076916
10:21:37,9/13/2021,5.833333E-02,0.2145427,2.649366E-02,0.2579262,1.150401E-02,32.47377,1.246207E-04,1.437401E-04,3.111036E-03,101.1021,0.9076229,6.296858E-02,1810.716,5.615934,0.6054059,4.661225,0.5024869
10:45:37,9/13/2021,5.833333E-02,0.2153858,3.551536E-02,0.2626526,2.380125E-02,32.42945,1.254395E-04,1.462503E-04,3.042915E-03,101.1046,0.900762,6.288261E-02,1811.971,5.496544,0.2158749,4.562132,0.1791762
11:09:37,9/13/2021,5.833333E-02,0.2803741,2.178805E-02,0.3790989,3.393547E-02,32.51627,1.677349E-04,2.112457E-04,3.033748E-03,101.0954,0.8961237,6.926601E-02,1810.876,5.477002,6.383634E-02,4.545911,5.298415E-02
11:41:37,9/13/2021,5.833333E-02,0.2770065,2.152083E-02,0.3150376,8.687339E-03,32.51945,1.587562E-04,1.755177E-04,2.97014E-03,101.0834,0.8866044,6.565673E-02,1810.883,5.362504,4.557781E-02,4.450879,3.782966E-02
11:59:38,9/13/2021,5.833333E-02,0.2418015,2.257331E-02,0.2945457,0.0195521,32.42802,1.409727E-04,1.642302E-04,4.187684E-03,101.1527,1.036174,6.648489E-02,1812.275,7.557293,4.718298E-02,6.272553,3.916198E-02
12:11:38,9/13/2021,5.833333E-02,0.1859338,2.383022E-02,0.2124583,1.378003E-02,32.53515,1.066526E-04,1.183419E-04,3.950246E-03,101.1388,1.009535,6.093845E-02,1813.475,7.135226,7.949247E-02,5.922238,6.597874E-02
12:19:38,9/13/2021,5.833333E-02,0.2033132,2.253668E-02,0.2512387,1.181466E-02,32.41309,1.189172E-04,1.400364E-04,3.808269E-03,101.139,0.9944512,6.241558E-02,1812.038,6.874305,0.123252,5.705673,0.1022992
12:55:38,9/13/2021,5.833333E-02,0.2064227,2.478378E-02,0.2854374,1.701363E-02,32.36965,1.241709E-04,1.58974E-04,3.579411E-03,101.1211,0.9651389,0.0639911,1812.992,6.466096,4.904285E-02,5.36686,4.070561E-02
13:11:38,9/13/2021,5.833333E-02,0.2174933,4.966792E-02,0.3112296,2.777349E-02,32.44408,1.320369E-04,1.733328E-04,3.48757E-03,101.1255,0.9528832,0.0655937,1812.82,6.300267,0.2502308,5.229221,0.2076915
13:51:38,9/13/2021,5.833333E-02,0.2145426,2.649366E-02,0.2579262,0.011504,32.47377,1.246207E-04,1.437401E-04,3.111037E-03,101.1021,0.9076229,6.296858E-02,1810.716,5.615935,0.605406,4.661226,0.502487
14:15:38,9/13/2021,5.833333E-02,0.2153858,3.551536E-02,0.2626525,2.380124E-02,32.42945,1.254395E-04,1.462503E-04,3.042915E-03,101.1046,0.900762,6.288261E-02,1811.971,5.496544,0.2158748,4.562132,0.1791762
14:39:38,9/13/2021,5.833333E-02,0.2803724,2.178517E-02,0.3790989,3.393547E-02,32.51627,1.677342E-04,2.112457E-04,3.033748E-03,101.0954,0.8961237,6.926601E-02,1810.876,5.477002,6.383634E-02,4.545911,5.298415E-02
15:11:38,9/13/2021,5.833333E-02,0.2583104,2.124341E-02,0.3104436,9.110023E-03,32.51944,1.499851E-04,1.729592E-04,2.974479E-03,101.0834,0.8865429,6.564909E-02,1810.907,5.370388,4.436973E-02,4.457421,0.0368269
15:29:39,9/13/2021,5.833333E-02,0.1937591,1.766524E-02,0.2547538,1.278251E-02,32.43089,1.15076E-04,1.419552E-04,2.903818E-03,101.0783,0.8794534,6.258595E-02,1810.57,5.242163,0.185708,4.350995,0.1541376
15:41:39,9/13/2021,5.833333E-02,0.2553221,2.876507E-02,0.2588896,1.886604E-02,32.46682,1.42693E-04,1.442649E-04,2.718139E-03,101.0706,0.8620824,6.301777E-02,1809.936,4.906219,3.098243E-02,4.072161,2.571535E-02
15:49:39,9/13/2021,5.833333E-02,0.3464901,3.240135E-02,0.3836454,2.265024E-02,32.42772,1.973785E-04,2.13747E-04,2.751744E-03,101.0721,0.8632798,6.988075E-02,1810.408,4.967975,7.476798E-02,4.123419,6.205744E-02
16:25:39,9/13/2021,5.833333E-02,0.2351253,2.824414E-02,0.2355182,1.454544E-02,32.40595,1.310468E-04,1.312193E-04,2.638811E-03,101.1118,0.8473303,0.0615136,1810.015,4.763717,0.2035538,3.953885,0.1689496
16:41:39,9/13/2021,5.833333E-02,0.2545041,4.794937E-02,0.3062105,5.150668E-02,32.48849,1.476986E-04,1.704684E-04,2.564751E-03,101.1079,0.8385389,6.521012E-02,1811.262,4.633683,0.2573906,3.845957,0.2136342
17:21:39,9/13/2021,5.833333E-02,0.2454737,2.313406E-02,0.2622544,1.341606E-02,32.45407,1.385676E-04,1.459502E-04,2.379556E-03,101.1366,0.8215017,6.302361E-02,1811.668,4.300652,0.1916835,3.569541,0.1590974
17:45:39,9/13/2021,5.833333E-02,0.3704246,1.498513E-02,0.4022764,0.0103716,32.44704,2.098093E-04,2.238202E-04,2.28321E-03,101.1608,0.8067521,7.094871E-02,1811.817,4.127273,4.390295E-02,3.425637,3.643945E-02
18:09:39,9/13/2021,5.833333E-02,0.278023,2.705968E-02,0.2507418,9.657118E-03,32.43472,1.513263E-04,1.393408E-04,2.309199E-03,101.1939,0.8139679,6.244365E-02,1813.994,4.179143,5.032955E-02,3.468689,4.177353E-02
18:41:39,9/13/2021,5.833333E-02,0.4093398,1.703723E-02,0.3896376,1.254513E-02,32.41207,2.251459E-04,2.164902E-04,2.626174E-03,101.2421,0.843948,7.079235E-02,1814.903,4.753692,3.600737E-02,3.945564,2.988612E-02
18:59:40,9/13/2021,5.833333E-02,0.2206191,1.704833E-02,0.2256406,8.684949E-03,32.4198,1.231469E-04,1.253505E-04,2.423763E-03,101.2746,0.8236941,6.197043E-02,1814.848,4.388009,7.916655E-02,3.642048,6.570829E-02
19:11:40,9/13/2021,5.833333E-02,0.3930018,1.977357E-02,0.3825006,0.0319681,32.43452,2.170565E-04,2.124404E-04,2.39772E-03,101.2839,0.8219216,7.125115E-02,1815.15,4.341703,0.11134,3.603614,9.241216E-02
19:19:40,9/13/2021,5.833333E-02,0.3487008,1.910402E-02,0.3477855,1.248633E-02,32.45332,1.93695E-04,1.932979E-04,2.344713E-03,101.291,0.8148972,6.962796E-02,1813.83,4.242893,3.858478E-02,3.521601,3.202533E-02
19:55:40,9/13/2021,5.833333E-02,0.4067904,1.920352E-02,0.392416,0.0169624,32.43668,2.240029E-04,2.176991E-04,2.353386E-03,101.3391,0.8178902,7.478259E-02,1817.196,4.266462,6.372432E-02,3.541164,5.289114E-02
20:11:40,9/13/2021,5.833333E-02,0.8784371,2.211123E-02,0.7967656,2.833575E-02,30.21432,4.775244E-04,4.417156E-04,2.344429E-03,101.344,0.8270011,9.891407E-02,1818.585,4.253472,0.0356737,3.530382,2.960917E-02
20:51:40,9/13/2021,5.833333E-02,1.219395,3.221269E-02,1.068461,1.336414E-02,22.24417,6.585469E-04,5.923617E-04,8.189771E-04,101.3623,0.8223658,0.1165523,1818.37,1.487973,2.683319E-02,1.235017,2.227156E-02
21:15:40,9/13/2021,5.833333E-02,1.279404,2.005203E-02,1.133906,0.0130363,20.35305,6.922397E-04,6.284592E-04,4.626393E-04,101.3765,0.7891796,0.1206602,1818.304,0.8408241,2.841754E-02,0.697884,2.358656E-02
21:39:40,9/13/2021,5.833333E-02,1.311961,4.861208E-02,1.18111,0.0263162,21.31063,7.11745E-04,6.54399E-04,6.767552E-04,101.3862,0.7800207,0.124242,1818.785,1.230038,1.989682E-02,1.020931,1.651436E-02
22:11:40,9/13/2021,5.833333E-02,1.343393,2.628954E-02,1.231127,2.332548E-02,21.32508,7.321032E-04,6.828494E-04,9.242523E-04,101.3964,0.8095864,0.1269563,1817.337,1.678123,3.366594E-02,1.392842,2.794273E-02
