StartTime,StartDate,Animal,VO2,SD_VO2,VCO2,SD_VCO2,Deg_C,delta_O2,deltaCO2,deltaH2O,BP,H2O_WVP,CO2,SS4_FR,H2Oml,SD_H2Oml,H2Omg,SD_H2Omg
08:35:00,9/20/2021,5.833333E-02,0.3539618,2.398514E-02,0.3579446,2.424574E-02,32.39325,1.92707E-04,1.944157E-04,3.486749E-03,102.5898,0.9715995,7.194324E-02,1858.735,6.458196,6.996305E-02,5.360302,0.0580693
08:47:00,9/20/2021,5.833333E-02,0.2631891,3.024005E-02,0.283687,1.633671E-02,32.49699,1.452409E-04,1.540498E-04,3.365569E-03,102.5883,0.9544798,6.552061E-02,1858.884,6.235009,8.309552E-02,5.175057,6.896923E-02
08:55:00,9/20/2021,5.833333E-02,0.3638302,2.989151E-02,0.3375948,0.0164173,32.54657,1.946693E-04,1.833988E-04,3.348977E-03,102.5843,0.9570559,6.784034E-02,1858.015,6.201492,4.245624E-02,5.147239,3.523866E-02
09:31:00,9/20/2021,5.833333E-02,0.2063256,1.565505E-02,0.2210968,1.512741E-02,32.40647,1.136586E-04,1.199982E-04,3.121534E-03,102.5755,0.929301,6.143771E-02,1859.488,5.786188,6.348936E-02,4.802536,5.269616E-02
09:47:00,9/20/2021,5.833333E-02,0.1386597,1.288658E-02,0.1581109,8.326664E-03,32.44033,7.750293E-05,8.585495E-05,2.906095E-03,102.5701,0.909532,5.818301E-02,1858.15,5.384184,7.998662E-02,4.468873,6.638888E-02
10:27:00,9/20/2021,5.833333E-02,0.128445,1.585427E-02,0.1519928,1.206153E-02,32.45902,7.234215E-05,8.244415E-05,2.718486E-03,102.5446,0.8930735,5.733833E-02,1859.878,5.042232,0.1011859,4.185052,8.398426E-02
10:51:00,9/20/2021,5.833333E-02,0.1323109,2.376244E-02,0.1602073,8.634593E-03,32.39513,7.498364E-05,8.695749E-05,2.654118E-03,102.5426,0.8818117,5.734043E-02,1858.504,4.919412,0.1216442,4.083112,0.1009646
11:15:00,9/20/2021,5.833333E-02,0.1530129,1.402532E-02,0.1655483,1.093075E-02,32.43159,8.450846E-05,8.989176E-05,2.510949E-03,102.5329,0.8638289,5.769889E-02,1857.342,4.651906,3.746296E-02,3.861081,3.109423E-02
11:47:00,9/20/2021,5.833333E-02,0.244019,9.641902E-03,0.2277624,9.840069E-03,32.42604,1.305684E-04,1.235934E-04,2.598381E-03,102.5311,0.8696828,6.020089E-02,1858.568,4.816623,4.423309E-02,3.997797,3.671347E-02
12:05:01,9/20/2021,5.833333E-02,0.3539617,2.398513E-02,0.3579448,2.424578E-02,32.39325,1.92707E-04,1.944158E-04,3.486749E-03,102.5898,0.9715995,7.194324E-02,1858.735,6.458196,6.996305E-02,5.360302,0.0580693
12:17:01,9/20/2021,5.833333E-02,0.2631891,3.024005E-02,0.283687,1.633671E-02,32.49699,1.452409E-04,1.540498E-04,3.365569E-03,102.5883,0.9544798,6.552061E-02,1858.884,6.235009,8.309552E-02,5.175057,6.896923E-02
12:25:01,9/20/2021,5.833333E-02,0.3638302,2.989151E-02,0.3375948,0.0164173,32.54657,1.946693E-04,1.833988E-04,3.348977E-03,102.5843,0.9570559,6.784034E-02,1858.015,6.201492,4.245624E-02,5.147239,3.523866E-02
13:01:01,9/20/2021,5.833333E-02,0.2063256,1.565505E-02,0.2210968,0.0151274,32.40647,1.136586E-04,1.199982E-04,3.121534E-03,102.5755,0.929301,6.143771E-02,1859.488,5.786188,6.348877E-02,4.802536,5.269568E-02
13:17:01,9/20/2021,5.833333E-02,0.1386597,1.288658E-02,0.1581109,8.326643E-03,32.44033,7.750293E-05,8.585495E-05,2.906095E-03,102.5701,0.909532,5.818301E-02,1858.15,5.384183,7.998654E-02,4.468872,6.638881E-02
13:57:01,9/20/2021,5.833333E-02,0.128445,1.585427E-02,0.1519928,1.206153E-02,32.45902,7.234215E-05,8.244415E-05,2.718486E-03,102.5446,0.8930735,5.733833E-02,1859.878,5.042232,0.1011862,4.185052,8.398446E-02
14:21:01,9/20/2021,5.833333E-02,0.1323121,2.376099E-02,0.1602073,8.634593E-03,32.39513,7.498413E-05,8.695749E-05,2.654118E-03,102.5426,0.8818117,5.734043E-02,1858.504,4.919412,0.1216443,4.083112,0.1009647
14:45:01,9/20/2021,5.833333E-02,0.1530129,1.402532E-02,0.1655483,1.093076E-02,32.43159,8.450846E-05,8.989176E-05,2.510949E-03,102.5329,0.8638289,5.769889E-02,1857.342,4.651906,0.037463,3.861082,3.109426E-02
15:17:01,9/20/2021,5.833333E-02,0.224805,1.039147E-02,0.2123803,9.460783E-03,32.42695,1.205787E-04,1.152475E-04,2.541544E-03,102.5312,0.8697921,6.021549E-02,1858.553,4.711497,4.048375E-02,3.910542,3.360153E-02
15:35:02,9/20/2021,5.833333E-02,0.169739,1.896939E-02,0.1860112,1.499258E-02,32.40744,9.386813E-05,1.008435E-04,2.410179E-03,102.5365,0.8439621,5.864776E-02,1859.946,4.472289,0.4264062,3.712,0.3539171
15:47:02,9/20/2021,5.833333E-02,0.1982038,4.641765E-02,0.293747,4.081558E-02,32.35659,1.182362E-04,1.591668E-04,2.417531E-03,102.5383,0.8392889,0.0643753,1860.933,4.487956,7.200187E-02,3.725003,5.976157E-02
15:55:02,9/20/2021,5.833333E-02,0.212024,1.715486E-02,0.2261294,1.725752E-02,32.50362,1.165383E-04,1.22582E-04,2.428467E-03,102.5377,0.8438913,6.103498E-02,1860.042,4.506016,3.652945E-02,3.739993,3.031947E-02
16:31:02,9/20/2021,5.833333E-02,0.1700652,2.637315E-02,0.1894058,9.344568E-03,32.46463,9.430622E-05,1.025954E-04,2.402291E-03,102.5501,0.8371421,5.941695E-02,1861.436,4.460905,3.406136E-02,3.702551,2.827091E-02
16:47:02,9/20/2021,5.833333E-02,0.1458133,2.003895E-02,0.1812399,8.91143E-03,32.43927,8.30176E-05,9.819937E-05,2.340497E-03,102.5558,0.8340592,5.902982E-02,1860.952,4.345295,3.315751E-02,3.606595,2.752074E-02
17:27:02,9/20/2021,5.833333E-02,0.1534008,1.401527E-02,0.1880798,1.265297E-02,32.4708,8.695722E-05,1.017973E-04,2.157579E-03,102.5727,0.7992951,5.909443E-02,1862.229,4.009222,0.1541841,3.327654,0.1279728
17:51:02,9/20/2021,5.833333E-02,0.1857123,1.851035E-02,0.198571,1.211868E-02,32.43382,1.02024E-04,1.07532E-04,2.085544E-03,102.5762,0.795816,5.963556E-02,1861.087,3.873251,4.636329E-02,3.214798,3.848151E-02
18:15:02,9/20/2021,5.833333E-02,0.1632717,2.041867E-02,0.195166,1.141648E-02,32.43085,9.199107E-05,1.056428E-04,1.995072E-03,102.591,0.7849785,5.967835E-02,1861.783,3.706968,6.130346E-02,3.076783,5.088188E-02
18:47:02,9/20/2021,5.833333E-02,0.1809659,1.280048E-02,0.196879,8.430926E-03,32.42078,9.967908E-05,1.064884E-04,1.977336E-03,102.612,0.7840783,6.018998E-02,1863.146,3.676717,4.145985E-02,3.051675,3.441168E-02
19:05:03,9/20/2021,5.833333E-02,0.1882721,1.396633E-02,0.1858278,1.111469E-02,32.426,1.015678E-04,1.005229E-04,1.970596E-03,102.6055,0.7818654,5.993814E-02,1862.825,3.663607,2.019075E-02,3.040793,1.675833E-02
19:17:03,9/20/2021,5.833333E-02,0.3812214,3.682378E-02,0.3660534,4.096729E-02,32.41757,2.044424E-04,1.979608E-04,2.028292E-03,102.612,0.7890269,6.982701E-02,1863.453,3.771923,4.332706E-02,3.130696,3.596147E-02
19:25:03,9/20/2021,5.833333E-02,0.296869,3.559123E-02,0.2819559,1.458643E-02,32.47975,1.589398E-04,1.52558E-04,2.057666E-03,102.6091,0.7914357,6.539612E-02,1862.545,3.824515,0.1777663,3.174347,0.147546
20:01:03,9/20/2021,5.833333E-02,0.5416434,2.833779E-02,0.4719144,2.647511E-02,32.42767,2.849899E-04,2.551713E-04,2.153601E-03,102.6389,0.8012867,7.814787E-02,1863.822,4.00525,5.356998E-02,3.324357,4.446306E-02
20:17:03,9/20/2021,5.833333E-02,0.8333136,2.128444E-02,0.7190647,1.275462E-02,29.39323,4.373419E-04,3.885196E-04,1.955917E-03,102.6435,0.8157278,9.276047E-02,1865.481,3.641547,3.144099E-02,3.022484,2.609604E-02
20:57:03,9/20/2021,5.833333E-02,0.8412982,0.0230497,0.7373655,1.626357E-02,21.81785,4.431635E-04,3.987123E-04,5.232727E-04,102.6449,0.8149706,9.652025E-02,1864.045,0.9748819,2.177181E-02,0.809152,0.0180706
21:21:03,9/20/2021,5.833333E-02,0.8838657,1.691242E-02,0.8332273,1.896952E-02,20.4189,4.712691E-04,4.496537E-04,3.894981E-04,102.6639,0.7824997,0.1017902,1867.217,0.7269869,0.0281695,0.6033992,2.338068E-02
21:45:03,9/20/2021,5.833333E-02,0.9058948,4.391707E-02,0.8473043,2.325857E-02,21.32952,4.821551E-04,4.571561E-04,5.820806E-04,102.6775,0.7795542,0.1043278,1867.524,1.086413,3.151264E-02,0.9017227,0.0261555
22:17:03,9/20/2021,5.833333E-02,0.9445173,2.453297E-02,0.8899443,1.623415E-02,21.31738,5.037126E-04,4.804133E-04,7.355658E-04,102.6762,0.7933775,0.1073742,1866.821,1.372152,1.751987E-02,1.138886,1.454148E-02
22:35:04,9/20/2021,5.833333E-02,0.8555647,3.947703E-02,0.7988755,3.191273E-02,21.41897,4.550556E-04,4.308735E-04,7.915125E-04,102.6818,0.7966608,0.1026402,1868.513,1.477772,1.506365E-02,1.22655,1.250284E-02
22:47:04,9/20/2021,5.833333E-02,0.9669982,1.622817E-02,0.8826244,1.456991E-02,21.41103,5.123973E-04,4.763813E-04,8.296842E-04,102.6881,0.7998659,0.1073742,1867.229,1.547916,0.0214947,1.28477,1.784058E-02
22:55:04,9/20/2021,5.833333E-02,0.8955399,2.718032E-02,0.8518054,0.0274523,21.34727,4.784447E-04,4.597727E-04,8.313839E-04,102.6848,0.8020546,0.105954,1867.192,1.551056,2.351929E-02,1.287376,1.952101E-02
23:31:04,9/20/2021,5.833333E-02,0.4687659,2.046868E-02,0.4141673,9.767944E-03,21.21905,2.469296E-04,2.236132E-04,7.260042E-04,102.7018,0.782786,8.239009E-02,1866.274,1.35393,1.862704E-02,1.123762,1.546044E-02
23:47:04,9/20/2021,5.833333E-02,0.4808516,0.0167445,0.4484069,1.265622E-02,21.14445,2.558579E-04,2.420083E-04,6.973749E-04,102.6974,0.7768565,8.432376E-02,1866.913,1.301028,2.836214E-02,1.079853,2.354056E-02
00:27:04,9/21/2021,5.833333E-02,0.4877007,6.665578E-02,0.4913642,1.149057E-02,21.3566,2.636522E-04,2.652152E-04,6.91976E-04,102.7038,0.7728137,8.709372E-02,1866.75,1.290852,2.598596E-02,1.071407,2.156837E-02
00:51:04,9/21/2021,5.833333E-02,1.141399,4.874559E-02,1.005249,0.0287874,21.16689,6.004085E-04,5.423152E-04,8.362189E-04,102.7031,0.7870277,0.1147669,1867.805,1.56058,2.248479E-02,1.295281,1.866239E-02
