StartTime,StartDate,Animal,VO2,SD_VO2,VCO2,SD_VCO2,Deg_C,delta_O2,deltaCO2,deltaH2O,BP,H2O_WVP,CO2,SS4_FR,H2Oml,SD_H2Oml,H2Omg,SD_H2Omg
08:37:55,8/2/2021,5.833333E-02,0.3699315,2.530932E-02,0.3730034,1.330566E-02,32.47903,2.076166E-04,2.089701E-04,2.983156E-03,100.7414,0.8744993,0.0720536,1800.568,5.355216,0.1156743,4.444829,9.600963E-02
08:49:55,8/2/2021,5.833333E-02,0.1342092,0.0216458,0.1628896,1.055958E-02,32.50288,7.849932E-05,9.119691E-05,2.793152E-03,100.7367,0.8632143,0.0570632,1801.696,5.018278,3.119241E-02,4.165171,0.0258897
08:57:55,8/2/2021,5.833333E-02,0.1486058,2.540056E-02,0.1839189,2.558818E-02,32.45953,8.731435E-05,1.029432E-04,2.711279E-03,100.741,0.8374798,0.0574467,1801.483,4.871027,3.265579E-02,4.042952,2.710429E-02
09:33:55,8/2/2021,5.833333E-02,7.112636E-02,0.0157004,0.1131212,9.05943E-03,32.44025,4.47164E-05,6.330023E-05,2.446081E-03,100.7724,0.8043882,5.313938E-02,1801.682,4.396163,0.1458429,3.648815,0.1210497
09:49:55,8/2/2021,5.833333E-02,0.1046658,1.725152E-02,0.1324932,1.008344E-02,32.46252,6.18731E-05,7.419755E-05,2.388709E-03,100.7818,0.8090051,5.441451E-02,1800.296,4.29004,2.392751E-02,3.560734,1.985981E-02
10:29:55,8/2/2021,5.833333E-02,9.935146E-02,2.581728E-02,0.1264072,8.666581E-03,32.36002,5.878111E-05,7.075366E-05,2.280613E-03,100.8108,0.7934857,5.398749E-02,1800.858,4.097705,0.1420513,3.401095,0.1179026
10:53:55,8/2/2021,5.833333E-02,0.1380603,1.366052E-02,0.1477351,9.31584E-03,32.50644,7.835676E-05,8.26367E-05,2.216989E-03,100.8541,0.791848,5.480343E-02,1801.912,3.985981,0.2267977,3.308364,0.1882421
11:17:55,8/2/2021,5.833333E-02,0.1141829,1.691729E-02,0.1326466,9.081407E-03,32.48035,6.591951E-05,7.40743E-05,2.099944E-03,100.8537,0.767172,5.422583E-02,1804.548,3.781435,3.909364E-02,3.138591,3.244769E-02
11:49:55,8/2/2021,5.833333E-02,0.1045708,1.485697E-02,0.1589538,9.756745E-03,32.4265,6.47155E-05,8.872084E-05,2.02464E-03,100.8772,0.7547202,0.0547858,1805.358,3.647769,5.969822E-02,3.027648,4.954952E-02
12:07:56,8/2/2021,5.833333E-02,0.3699315,2.530936E-02,0.3730034,1.330566E-02,32.47903,2.076166E-04,2.089701E-04,2.983156E-03,100.7414,0.8744993,0.0720536,1800.568,5.355216,0.1156743,4.444829,9.600963E-02
12:19:56,8/2/2021,5.833333E-02,0.1342092,2.164581E-02,0.1628896,1.055962E-02,32.50288,7.849932E-05,9.11969E-05,2.793152E-03,100.7367,0.8632143,0.0570632,1801.696,5.018278,3.119246E-02,4.165171,2.588973E-02
12:27:56,8/2/2021,5.833333E-02,0.1486058,2.540056E-02,0.183919,2.558817E-02,32.45953,8.731435E-05,1.029432E-04,2.711279E-03,100.741,0.8374798,0.0574467,1801.483,4.871027,3.265579E-02,4.042952,2.710429E-02
13:03:56,8/2/2021,5.833333E-02,7.112636E-02,1.570154E-02,0.1131212,9.059438E-03,32.44025,4.47164E-05,6.330023E-05,2.446081E-03,100.7724,0.8043882,5.313938E-02,1801.682,4.396163,0.1458428,3.648815,0.1210496
13:19:56,8/2/2021,5.833333E-02,0.1046658,1.725152E-02,0.1324932,1.008346E-02,32.46252,6.18731E-05,7.419755E-05,2.388709E-03,100.7818,0.8090051,5.441451E-02,1800.296,4.29004,2.392751E-02,3.560734,1.985981E-02
13:59:56,8/2/2021,5.833333E-02,9.935146E-02,2.581728E-02,0.1264072,8.666581E-03,32.36002,5.878111E-05,7.075366E-05,2.280613E-03,100.8108,0.7934857,5.398749E-02,1800.858,4.097705,0.1420513,3.401096,0.1179026
14:23:56,8/2/2021,5.833333E-02,0.1380603,1.366052E-02,0.1477351,9.315838E-03,32.50644,7.835676E-05,8.26367E-05,2.216989E-03,100.8541,0.791848,5.480343E-02,1801.912,3.985981,0.2267977,3.308364,0.1882421
14:47:56,8/2/2021,5.833333E-02,0.1141829,1.691729E-02,0.1326466,9.081458E-03,32.48035,6.591951E-05,7.40743E-05,2.099944E-03,100.8537,0.767172,5.422583E-02,1804.548,3.781435,3.909367E-02,3.138591,3.244772E-02
15:19:56,8/2/2021,5.833333E-02,0.1217039,1.278191E-02,0.1478171,9.95924E-03,32.4265,7.097175E-05,8.249884E-05,2.005965E-03,100.8772,0.7547202,0.0547858,1805.358,3.614197,6.291462E-02,2.999783,5.221916E-02
15:37:57,8/2/2021,5.833333E-02,0.1332506,2.309115E-02,0.1619822,1.091162E-02,32.45912,7.779499E-05,9.047686E-05,1.982936E-03,100.8874,0.7541988,5.538585E-02,1803.941,3.570033,9.651291E-02,2.963127,8.010573E-02
15:49:57,8/2/2021,5.833333E-02,0.1326554,1.976855E-02,0.1595719,1.256827E-02,32.5033,7.714654E-05,8.90232E-05,1.880257E-03,100.9099,0.7347648,5.544783E-02,1805.793,3.388935,3.654048E-02,2.812816,3.032857E-02
15:57:57,8/2/2021,5.833333E-02,0.1112111,1.196747E-02,0.1429079,1.096962E-02,32.40427,6.572083E-05,7.969797E-05,1.87356E-03,100.9204,0.7406263,5.435203E-02,1806.5,3.378196,0.0271673,2.803903,2.254889E-02
16:33:57,8/2/2021,5.833333E-02,0.2079047,1.653768E-02,0.2338941,1.201875E-02,32.39439,1.19031E-04,1.305019E-04,1.950796E-03,100.9587,0.7500513,5.900905E-02,1805.729,3.515706,2.483966E-02,2.918036,2.061689E-02
16:49:57,8/2/2021,5.833333E-02,0.1999117,2.234758E-02,0.2126261,1.013711E-02,32.39104,1.128877E-04,1.184955E-04,1.903681E-03,100.973,0.7353464,5.833722E-02,1807.597,3.434505,3.732276E-02,2.850639,3.097791E-02
17:29:57,8/2/2021,5.833333E-02,0.185784,0.0153804,0.1888772,1.291759E-02,32.44275,1.038725E-04,1.052357E-04,1.771501E-03,101.0143,0.7199945,5.672643E-02,1807.694,3.196645,4.187196E-02,2.653216,0.0347537
17:53:57,8/2/2021,5.833333E-02,0.1597604,1.590052E-02,0.1563315,9.980805E-03,32.46078,8.858268E-05,8.707378E-05,1.726755E-03,101.0332,0.7154661,5.524319E-02,1808.199,3.116904,3.921811E-02,2.58703,3.255104E-02
18:17:57,8/2/2021,5.833333E-02,0.1421756,1.157853E-02,0.1540003,1.047655E-02,32.45119,8.045435E-05,8.56561E-05,1.657676E-03,101.0546,0.7151309,5.500983E-02,1810.739,2.996614,2.860884E-02,2.487189,2.374533E-02
18:49:57,8/2/2021,5.833333E-02,0.1948437,1.473124E-02,0.1677814,1.042221E-02,32.40192,1.051302E-04,9.323744E-05,1.637438E-03,101.0979,0.7075152,5.565356E-02,1812.078,2.962285,2.566756E-02,2.458697,2.130406E-02
19:07:58,8/2/2021,5.833333E-02,0.1024987,1.744333E-02,0.1469008,1.074385E-02,32.5049,6.215845E-05,8.167834E-05,1.548098E-03,101.1221,0.7041274,5.463787E-02,1811.354,2.799788,2.631557E-02,2.323824,0.0218419
19:19:58,8/2/2021,5.833333E-02,0.145241,1.953006E-02,0.1607109,9.527517E-03,32.42849,8.254449E-05,8.935135E-05,1.579217E-03,101.139,0.7090249,5.549328E-02,1811.379,2.85603,4.254199E-02,2.370505,3.530987E-02
19:27:58,8/2/2021,5.833333E-02,0.2318127,2.921914E-02,0.2326133,1.321896E-02,32.43789,1.288347E-04,1.291869E-04,1.580611E-03,101.1487,0.7024559,0.0598969,1813.194,2.86141,2.482477E-02,2.37497,2.060455E-02
20:03:58,8/2/2021,5.833333E-02,0.2896178,2.047017E-02,0.3067726,1.505685E-02,32.47369,1.628702E-04,1.704064E-04,1.548854E-03,101.1911,0.6920565,6.477109E-02,1812.649,2.80317,2.447221E-02,2.326631,2.031193E-02
20:19:58,8/2/2021,5.833333E-02,0.3210298,2.130139E-02,0.3238351,1.867099E-02,32.40342,1.783885E-04,1.796261E-04,1.674441E-03,101.2118,0.7142384,0.0669972,1815.671,3.035116,4.315413E-02,2.519146,3.581792E-02
20:59:58,8/2/2021,5.833333E-02,0.615213,5.315539E-02,0.5331997,3.358756E-02,25.41365,3.310698E-04,2.951646E-04,4.003327E-04,101.292,0.7219058,8.343838E-02,1819.172,0.7279754,1.682996E-02,0.6042196,1.396887E-02
21:23:58,8/2/2021,5.833333E-02,0.722015,2.769139E-02,0.5893731,1.338006E-02,22.21698,3.840816E-04,3.260438E-04,-2.37694E-04,101.3167,0.6980964,8.688413E-02,1819.993,-0.4327058,1.584591E-02,-0.3591458,0.0131521
21:47:58,8/2/2021,5.833333E-02,0.7656532,4.575663E-02,0.6553723,2.590344E-02,20.94212,4.103772E-04,3.621807E-04,-1.616665E-04,101.3312,0.6894809,9.146186E-02,1821.724,-0.2945344,2.142768E-02,-0.2444636,1.778498E-02
22:19:58,8/2/2021,5.833333E-02,0.8680748,3.677524E-02,0.7365006,2.617019E-02,21.01877,4.641046E-04,4.066631E-04,1.196395E-04,101.3557,0.6848114,9.715778E-02,1823.291,0.218092,2.954222E-02,0.1810163,2.452004E-02
22:37:59,8/2/2021,5.833333E-02,0.8940504,6.841064E-02,0.7573042,5.444051E-02,20.97264,4.773162E-04,4.176812E-04,1.491375E-04,101.3638,0.6891924,0.0984631,1825.375,0.2721977,3.185329E-02,0.2259241,2.643823E-02
22:49:59,8/2/2021,5.833333E-02,0.8446214,2.646795E-02,0.72292,0.0169236,20.98413,4.520483E-04,3.989295E-04,2.43388E-04,101.3733,0.6943132,9.699927E-02,1824.476,0.4439507,2.589742E-02,0.3684791,2.149486E-02
22:57:59,8/2/2021,5.833333E-02,0.8567367,5.397132E-02,0.7339715,2.843622E-02,21.00482,4.586674E-04,4.050763E-04,2.623307E-04,101.3771,0.6906487,9.797661E-02,1824.233,0.4784348,2.039026E-02,0.3971009,1.692392E-02
23:33:59,8/2/2021,5.833333E-02,0.8920313,3.151226E-02,0.7498772,2.203347E-02,21.18403,4.754409E-04,4.134592E-04,4.099949E-04,101.4205,0.7013705,9.922758E-02,1826.159,0.7484106,2.693585E-02,0.6211808,2.235676E-02
23:49:59,8/2/2021,5.833333E-02,0.8122364,4.302622E-02,0.6723904,2.689411E-02,21.2524,4.317922E-04,3.70813E-04,5.355406E-04,101.4354,0.7331961,9.499293E-02,1826.336,0.977567,2.625212E-02,0.8113806,2.178926E-02
00:29:59,8/3/2021,5.833333E-02,0.8031687,3.785802E-02,0.6733559,0.0338857,21.16228,4.27409E-04,3.708571E-04,5.18848E-04,101.4794,0.7157305,9.544343E-02,1828.378,0.9481648,2.415787E-02,0.7869768,2.005103E-02
00:53:59,8/3/2021,5.833333E-02,0.8448809,3.079809E-02,0.7468148,2.889515E-02,21.33574,4.539917E-04,4.112751E-04,5.974431E-04,101.4878,0.7252367,0.1000513,1828.83,1.091966,1.718247E-02,0.9063315,1.426144E-02
01:17:59,8/3/2021,5.833333E-02,0.8614491,5.112218E-02,0.7362227,2.026944E-02,21.36122,4.594378E-04,4.04968E-04,6.856878E-04,101.4938,0.7424061,9.981927E-02,1831.236,1.254794,2.500825E-02,1.041479,2.075686E-02
01:49:59,8/3/2021,5.833333E-02,0.8414851,2.941074E-02,0.705196,2.014973E-02,21.47393,4.477486E-04,3.883831E-04,7.357753E-04,101.5038,0.7483898,0.0987988,1829.071,1.344804,2.832044E-02,1.116187,2.350598E-02
02:08:00,8/3/2021,5.833333E-02,0.721967,2.088561E-02,0.6282462,1.584969E-02,21.48844,3.865135E-04,3.45721E-04,6.818234E-04,101.5145,0.7337871,9.487057E-02,1830.333,1.247104,1.671492E-02,1.035097,1.387338E-02
02:20:00,8/3/2021,5.833333E-02,0.9264835,6.836454E-02,0.7661605,4.377511E-02,21.40398,4.918732E-04,4.220222E-04,7.63437E-04,101.5175,0.7515841,0.1030086,1828.866,1.39514,3.076264E-02,1.157966,0.025533
02:28:00,8/3/2021,5.833333E-02,0.8653923,0.022917,0.7553256,1.898217E-02,21.3921,4.633359E-04,4.154549E-04,7.696131E-04,101.519,0.7464684,0.1022547,1831.396,1.408357,2.452081E-02,1.168936,2.035228E-02
03:04:00,8/3/2021,5.833333E-02,0.7503555,2.192424E-02,0.6397475,2.136854E-02,21.46679,4.001285E-04,3.519928E-04,7.750891E-04,101.5203,0.7437486,9.674022E-02,1830.742,1.417874,2.036224E-02,1.176836,1.690065E-02
03:20:00,8/3/2021,5.833333E-02,0.8317705,8.666348E-02,0.7822557,9.280425E-02,21.50742,4.519448E-04,4.303636E-04,8.772509E-04,101.5249,0.7637628,0.1047327,1831.213,1.605035,3.055684E-02,1.332179,2.536217E-02
04:00:00,8/3/2021,5.833333E-02,0.6915119,3.658833E-02,0.6060402,2.140887E-02,21.4606,3.702787E-04,3.331082E-04,9.223323E-04,101.5323,0.7614806,9.519447E-02,1832.895,1.688984,2.693485E-02,1.401857,2.235593E-02
04:24:00,8/3/2021,5.833333E-02,0.7690638,4.784264E-02,0.6621552,3.992972E-02,21.48843,4.105479E-04,3.64061E-04,1.003934E-03,101.5529,0.7768635,9.829081E-02,1832.616,1.837973,3.021954E-02,1.525517,2.508222E-02
04:48:00,8/3/2021,5.833333E-02,0.8501933,3.673473E-02,0.7354276,2.971744E-02,21.52455,4.53836E-04,4.039776E-04,1.02709E-03,101.5701,0.7738999,0.1025323,1834.28,1.882012,0.0285075,1.56207,0.0236612
05:20:00,8/3/2021,5.833333E-02,0.6961152,1.999193E-02,0.6235794,1.897391E-02,21.56235,3.738992E-04,3.424023E-04,9.998782E-04,101.5967,0.7749815,0.0965777,1835.133,1.833042,2.341449E-02,1.521425,1.943403E-02
05:38:01,8/3/2021,5.833333E-02,0.6099734,2.678526E-02,0.5673869,1.820875E-02,21.47562,3.299308E-04,3.114347E-04,1.000877E-03,101.6057,0.7652178,9.296787E-02,1835.593,1.835343,2.341918E-02,1.523335,1.943791E-02
05:50:01,8/3/2021,5.833333E-02,0.7466461,4.300811E-02,0.6942832,3.819805E-02,21.489,4.041567E-04,3.814013E-04,1.022748E-03,101.6109,0.7745224,9.965886E-02,1834.331,1.874111,0.0317694,1.555512,2.636862E-02
05:58:01,8/3/2021,5.833333E-02,0.6109505,1.742087E-02,0.5564117,1.637435E-02,21.62677,3.290435E-04,3.053793E-04,1.082496E-03,101.6078,0.7871443,9.147172E-02,1836.209,1.985502,2.479037E-02,1.647967,2.057598E-02
06:34:01,8/3/2021,5.833333E-02,0.9997005,6.110304E-02,0.8721275,3.148262E-02,22.35727,5.344237E-04,4.790193E-04,1.129707E-03,101.608,0.7864426,0.1084579,1834.693,2.070333,3.057964E-02,1.718376,0.0253811
06:50:01,8/3/2021,5.833333E-02,0.7409772,2.894371E-02,0.6553819,1.592554E-02,23.35642,3.975486E-04,3.603223E-04,1.322617E-03,101.6036,0.805835,0.0939457,1833.32,2.421565,2.250662E-02,2.009899,1.868048E-02
07:30:01,8/3/2021,5.833333E-02,0.383527,1.443468E-02,0.3126711,0.0109521,25.75587,2.033318E-04,1.724247E-04,1.718045E-03,101.6207,0.8582513,7.052977E-02,1828.648,3.136276,3.652985E-02,2.603109,3.031978E-02
07:54:01,8/3/2021,5.833333E-02,0.3437036,1.803688E-02,0.2969308,8.395034E-03,27.28744,1.839511E-04,1.635777E-04,1.887457E-03,101.6317,0.8782665,6.812103E-02,1830.946,3.449287,5.326418E-02,2.862908,4.420927E-02
08:18:01,8/3/2021,5.833333E-02,0.1311206,4.176762E-02,0.2310971,1.534606E-02,28.7548,8.391043E-05,1.275243E-04,2.020228E-03,101.6436,0.8690279,6.372648E-02,1828.082,3.68581,0.41941,3.059222,0.3481103
08:50:01,8/3/2021,5.833333E-02,0.2322794,1.065166E-02,0.2117642,1.067928E-02,30.80202,1.258671E-04,1.169128E-04,2.566859E-03,101.6475,0.9134172,6.138672E-02,1827.66,4.679259,6.459211E-02,3.883785,5.361143E-02
09:08:02,8/3/2021,5.833333E-02,0.1896598,1.582056E-02,0.190312,6.875683E-03,31.76324,1.047865E-04,1.050687E-04,2.775692E-03,101.6278,0.9003479,5.917968E-02,1827.47,5.05834,0.1696839,4.198422,0.1408376
09:20:02,8/3/2021,5.833333E-02,0.4427928,3.750722E-02,0.4308361,2.148938E-02,32.70158,2.433101E-04,2.38089E-04,3.107423E-03,101.6335,0.9345168,0.0718017,1826.367,5.657544,8.520994E-02,4.695761,7.072427E-02
09:28:02,8/3/2021,5.833333E-02,0.3378787,2.169262E-02,0.3136995,1.244901E-02,32.72689,1.839891E-04,1.734107E-04,3.207775E-03,101.6393,0.9246228,6.527806E-02,1825.568,5.837213,7.015366E-02,4.844887,5.822753E-02
10:04:02,8/3/2021,5.833333E-02,9.453412E-02,1.820419E-02,0.1467805,9.47387E-03,32.53765,5.822356E-05,8.10328E-05,3.059328E-03,101.6697,0.8761528,5.485649E-02,1827.296,5.573108,0.1947173,4.625679,0.1616153
10:20:02,8/3/2021,5.833333E-02,0.1129446,0.0269768,0.1354285,6.872143E-03,32.52727,6.48876E-05,7.469211E-05,2.850906E-03,101.6682,0.8579404,5.415285E-02,1828.716,5.198562,3.258938E-02,4.314806,2.704924E-02
11:00:02,8/3/2021,5.833333E-02,0.1440875,1.971759E-02,0.1543528,1.040169E-02,32.5008,8.053407E-05,8.500586E-05,2.490783E-03,101.6782,0.8169646,5.518141E-02,1830.614,4.548254,6.578419E-02,3.77505,5.460083E-02
11:24:02,8/3/2021,5.833333E-02,0.1739278,1.842785E-02,0.1652754,9.395855E-03,32.54055,9.479398E-05,9.103138E-05,2.43358E-03,101.6762,0.797533,5.518395E-02,1829.93,4.442379,0.1109654,3.687175,9.210127E-02
11:48:02,8/3/2021,5.833333E-02,0.1782641,0.024683,0.184367,9.29866E-03,32.42498,9.885232E-05,1.015109E-04,2.215145E-03,101.6654,0.7736859,6.412102E-02,1830.193,4.04508,0.16248,3.357416,0.1348584
12:20:02,8/3/2021,5.833333E-02,9.826744E-02,2.006847E-02,0.1423915,1.063067E-02,32.46722,5.919511E-05,7.840856E-05,2.068364E-03,101.6303,0.7566972,5.420473E-02,1829.869,3.77694,0.1608093,3.134861,0.1334717
12:38:03,8/3/2021,5.833333E-02,0.1572244,1.548438E-02,0.1568421,1.452932E-02,32.4589,8.661797E-05,8.644955E-05,1.94415E-03,101.6181,0.7481281,5.490602E-02,1827.634,3.546271,3.534906E-02,2.943404,2.933969E-02
12:50:03,8/3/2021,5.833333E-02,0.1204147,0.0123943,0.1362468,8.097505E-03,32.52383,6.815046E-05,7.504928E-05,0.0019053,101.6003,0.7396881,5.370313E-02,1828.851,3.477823,0.0924107,2.886593,0.0767009
12:58:03,8/3/2021,5.833333E-02,0.170345,1.052656E-02,0.1592294,1.041118E-02,32.45145,9.248654E-05,8.764581E-05,1.885284E-03,101.5967,0.7319089,5.480972E-02,1829.896,3.443342,2.642344E-02,2.857974,2.193146E-02
13:34:03,8/3/2021,5.833333E-02,0.2733155,4.956602E-02,0.1417962,9.10491E-03,32.46054,1.353522E-04,7.807337E-05,1.777558E-03,101.584,0.7252135,5.375286E-02,1828.643,3.244712,0.1245699,2.693111,0.103393
13:50:03,8/3/2021,5.833333E-02,0.1351712,1.234305E-02,0.1424586,1.176168E-02,32.47469,7.535319E-05,7.85294E-05,1.734855E-03,101.5792,0.7271603,5.417381E-02,1827.146,3.164305,3.329693E-02,2.626373,2.763644E-02
14:30:03,8/3/2021,5.833333E-02,0.1320932,1.789376E-02,0.1356393,0.0106191,32.49944,7.32777E-05,7.483011E-05,1.68589E-03,101.571,0.7148829,5.369117E-02,1825.537,3.072283,0.142084,2.549994,0.1179297
14:54:03,8/3/2021,5.833333E-02,0.1252029,1.541242E-02,0.1405192,8.816017E-03,32.45449,7.076437E-05,7.744008E-05,1.63528E-03,101.563,0.7088652,5.379469E-02,1827.343,2.983315,2.616588E-02,2.476151,2.171766E-02
15:18:03,8/3/2021,5.833333E-02,0.146563,1.579816E-02,0.150793,1.016116E-02,32.45504,8.130918E-05,8.31536E-05,1.601087E-03,101.5508,0.7062701,0.0543015,1826.108,2.919052,0.0318886,2.422813,2.646753E-02
15:50:03,8/3/2021,5.833333E-02,0.1595164,2.002363E-02,0.1497629,9.786641E-03,32.44222,8.692021E-05,8.266516E-05,1.357081E-03,101.5209,0.6900391,5.576271E-02,1823.974,2.471858,6.141328E-02,2.051642,0.050973
16:08:04,8/3/2021,5.833333E-02,0.1143594,1.405582E-02,0.1470764,9.042403E-03,32.39629,6.688411E-05,8.116096E-05,1.53968E-03,101.5144,0.7016168,5.493908E-02,1824.976,2.805491,2.378052E-02,2.328558,1.973785E-02
16:20:04,8/3/2021,5.833333E-02,0.3881641,3.472154E-02,0.3581241,4.083203E-02,32.43945,2.106388E-04,1.975359E-04,1.651885E-03,101.509,0.7149541,6.543613E-02,1825.853,3.010946,0.1601169,2.499085,0.132897
16:28:04,8/3/2021,5.833333E-02,0.3472468,2.744631E-02,0.3063981,9.462416E-03,32.47357,1.869788E-04,1.69148E-04,1.624004E-03,101.5097,0.7035287,6.229356E-02,1823.974,2.957303,3.300029E-02,2.454561,2.739025E-02
17:04:04,8/3/2021,5.833333E-02,0.1047624,1.303535E-02,0.1354217,9.496084E-03,32.42505,6.143724E-05,7.483021E-05,1.515997E-03,101.4924,0.6957456,5.283318E-02,1822.294,2.758563,0.2706265,2.289607,0.22462
17:20:04,8/3/2021,5.833333E-02,0.1672405,0.0159513,0.1719825,1.105685E-02,32.54577,9.285683E-05,9.492328E-05,1.547579E-03,101.4887,0.7046185,5.472957E-02,1824.478,2.81911,8.904515E-02,2.339862,7.390745E-02
18:00:04,8/3/2021,5.833333E-02,0.1469019,1.792208E-02,0.148486,9.89555E-03,32.48122,8.127888E-05,8.197171E-05,1.481463E-03,101.4968,0.6984879,0.0534554,1823.967,2.698169,0.12617,2.23948,0.1047211
18:24:04,8/3/2021,5.833333E-02,0.1188593,1.732802E-02,0.1530086,8.759058E-03,32.43262,6.953056E-05,8.443081E-05,1.446176E-03,101.51,0.6906684,5.339346E-02,1824.786,2.635161,3.805158E-02,2.187183,3.158278E-02
18:48:04,8/3/2021,5.833333E-02,0.1977119,1.335623E-02,0.2051806,0.0129048,32.44947,1.100714E-04,1.133312E-04,1.457918E-03,101.5171,0.6959,5.638258E-02,1822.908,2.653747,2.644012E-02,2.20261,2.194529E-02
19:20:04,8/3/2021,5.833333E-02,0.1046129,2.427301E-02,0.154624,7.480733E-03,32.4322,6.355321E-05,8.537497E-05,1.411147E-03,101.5134,0.6965847,5.397939E-02,1823.821,2.569992,3.839368E-02,2.133093,3.186676E-02
19:38:05,8/3/2021,5.833333E-02,0.1563992,0.0187748,0.1608025,7.435577E-03,32.39592,8.673519E-05,8.865036E-05,1.417756E-03,101.5232,0.684243,5.499833E-02,1826.176,2.58531,0.1393287,2.145807,0.1156428
